"divenum","event","round","year","competition","judge_id","rank","name","dcountry","divecode","DD","divepts","diverank","totalpts","overallrank","pointsbehind","judges_score","judge_name","jcountry","gender"
3," men's 3m springboard","semifinal b",2017,"World_Series_Beijing","J7",3,"KVASHA Illya","UKR","307C",3.5,"84.00","2",220.5,"3",27.35,7.5,"ROCHA CHAVEZ Sergio","MEX","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Beijing","J7",2,"CAO Yuan","CHN","307C",3.5,"78.75","3",247.85,"1",0,7.5,"ROCHA CHAVEZ Sergio","MEX","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Guanzhou","J2",1,"LAUGHER Jack","GBR","407C",3.4,"83.3","2",255.75,"2",12,8.5,"ZAMPIERI Marco","ITA","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Guanzhou","J2",3,"HAUSDING Patrick","GER","5353B",3.3,"69.3","4",225.3,"3",42.45,7,"ZAMPIERI Marco","ITA","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Guanzhou","J2",5,"IMBEAU-DULAC Francois","CAN","107B",3.1,"74.4","3",204.9,"5",62.85,7.5,"ZAMPIERI Marco","ITA","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Guanzhou","J2",2,"ZAKHAROV Ilia","RUS","307C",3.5,"89.25","1",267.75,"1",0,8.5,"ZAMPIERI Marco","ITA","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Guanzhou","J2",4,"KVASHA Illya","UKR","307C",3.5,"59.5","6",221.85,"4",45.9,6,"ZAMPIERI Marco","ITA","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Guanzhou","J2",6,"DINGLEY Oliver","IRL","407C",3.4,"61.2","5",196.6,"6",71.15,6.5,"ZAMPIERI Marco","ITA","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Guanzhou","J4",4,"KVASHA Illya","UKR","307C",3.5,"59.5","6",221.85,"4",45.9,6,"MIN Suckhong","KOR","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Guanzhou","J4",1,"LAUGHER Jack","GBR","407C",3.4,"83.3","2",255.75,"2",12,8,"MIN Suckhong","KOR","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Guanzhou","J4",5,"IMBEAU-DULAC Francois","CAN","107B",3.1,"74.4","3",204.9,"5",62.85,8,"MIN Suckhong","KOR","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Guanzhou","J4",3,"HAUSDING Patrick","GER","5353B",3.3,"69.3","4",225.3,"3",42.45,7,"MIN Suckhong","KOR","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Guanzhou","J4",6,"DINGLEY Oliver","IRL","407C",3.4,"61.2","5",196.6,"6",71.15,6.5,"MIN Suckhong","KOR","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Guanzhou","J4",2,"ZAKHAROV Ilia","RUS","307C",3.5,"89.25","1",267.75,"1",0,8.5,"MIN Suckhong","KOR","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Guanzhou","J6",2,"ZAKHAROV Ilia","RUS","307C",3.5,"89.25","1",267.75,"1",0,8.5,"TOULOUDIS Nikolaos","GRE","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Guanzhou","J6",4,"KVASHA Illya","UKR","307C",3.5,"59.5","6",221.85,"4",45.9,6.5,"TOULOUDIS Nikolaos","GRE","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Guanzhou","J6",5,"IMBEAU-DULAC Francois","CAN","107B",3.1,"74.4","3",204.9,"5",62.85,8,"TOULOUDIS Nikolaos","GRE","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Guanzhou","J6",1,"LAUGHER Jack","GBR","407C",3.4,"83.3","2",255.75,"2",12,8,"TOULOUDIS Nikolaos","GRE","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Guanzhou","J6",3,"HAUSDING Patrick","GER","5353B",3.3,"69.3","4",225.3,"3",42.45,7,"TOULOUDIS Nikolaos","GRE","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Guanzhou","J6",6,"DINGLEY Oliver","IRL","407C",3.4,"61.2","5",196.6,"6",71.15,6,"TOULOUDIS Nikolaos","GRE","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Kazan","J3",6,"FECK Stephan","GER","307C",3.5,"49","6",187.3,"6",61.65,4,"AXTELIUS Peter","SWE","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Kazan","J3",5,"DINGLEY Oliver","IRL","407C",3.4,"73.1","4",214.55,"2",34.4,8,"AXTELIUS Peter","SWE","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Kazan","J3",1,"LAUGHER Jack","GBR","407C",3.4,"76.5","3",248.95,"1",0,7.5,"AXTELIUS Peter","SWE","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Kazan","J3",4,"HAUSDING Patrick","GER","5154B",3.4,"78.2","2",207.95,"3",41,8,"AXTELIUS Peter","SWE","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Kazan","J3",3,"ZAKHAROV Ilia","RUS","307C",3.5,"84","1",201.6,"5",47.35,8,"AXTELIUS Peter","SWE","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Kazan","J3",2,"KVASHA Illya","UKR","307C",3.5,"64.75","5",205.45,"4",43.5,6.5,"AXTELIUS Peter","SWE","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Windsor","J2",3,"KVASHA Illya","UKR","307C",3.5,"73.5","5",229.5,"3",40.95,7.5,"HASSAN Mohamed","EGY","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Windsor","J2",4,"KUZNETSOV Evgenii","RUS","407C",3.4,"76.5","=3",229,"4",41.45,8.5,"HASSAN Mohamed","EGY","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Windsor","J2",6,"HAUSDING Patrick","GER","5154B",3.4,"76.5","=3",217,"5",53.45,7,"HASSAN Mohamed","EGY","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Windsor","J2",5,"FECK Stephan","GER","307C",3.5,"57.75","6",196.65,"6",73.8,5.5,"HASSAN Mohamed","EGY","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Windsor","J2",1,"CAO Yuan","CHN","307C",3.5,"94.5","1",270.45,"1",0,9,"HASSAN Mohamed","EGY","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Windsor","J2",2,"ZAKHAROV Ilia","RUS","307C",3.5,"89.25","2",251.85,"2",18.6,9,"HASSAN Mohamed","EGY","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Windsor","J3",4,"KUZNETSOV Evgenii","RUS","407C",3.4,"76.5","=3",229,"4",41.45,7.5,"RAO Lang","CHN","Female"
3," men's 3m springboard","semifinal b",2017,"World_Series_Windsor","J3",6,"HAUSDING Patrick","GER","5154B",3.4,"76.5","=3",217,"5",53.45,7.5,"RAO Lang","CHN","Female"
3," men's 3m springboard","semifinal b",2017,"World_Series_Windsor","J3",2,"ZAKHAROV Ilia","RUS","307C",3.5,"89.25","2",251.85,"2",18.6,8,"RAO Lang","CHN","Female"
3," men's 3m springboard","semifinal b",2017,"World_Series_Windsor","J3",3,"KVASHA Illya","UKR","307C",3.5,"73.5","5",229.5,"3",40.95,7,"RAO Lang","CHN","Female"
3," men's 3m springboard","semifinal b",2017,"World_Series_Windsor","J3",5,"FECK Stephan","GER","307C",3.5,"57.75","6",196.65,"6",73.8,5.5,"RAO Lang","CHN","Female"
3," men's 3m springboard","semifinal b",2017,"World_Series_Windsor","J3",1,"CAO Yuan","CHN","307C",3.5,"94.5","1",270.45,"1",0,9,"RAO Lang","CHN","Female"
3," men's 3m springboard","semifinal b",2017,"World_Series_Windsor","J4",4,"KUZNETSOV Evgenii","RUS","407C",3.4,"76.5","=3",229,"4",41.45,7.5,"RUIZ PEDREGUERA Rolando","CUB","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Windsor","J4",6,"HAUSDING Patrick","GER","5154B",3.4,"76.5","=3",217,"5",53.45,7.5,"RUIZ PEDREGUERA Rolando","CUB","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Windsor","J4",2,"ZAKHAROV Ilia","RUS","307C",3.5,"89.25","2",251.85,"2",18.6,8.5,"RUIZ PEDREGUERA Rolando","CUB","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Windsor","J4",5,"FECK Stephan","GER","307C",3.5,"57.75","6",196.65,"6",73.8,6,"RUIZ PEDREGUERA Rolando","CUB","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Windsor","J4",1,"CAO Yuan","CHN","307C",3.5,"94.5","1",270.45,"1",0,8.5,"RUIZ PEDREGUERA Rolando","CUB","Male"
3," men's 3m springboard","semifinal b",2017,"World_Series_Windsor","J4",3,"KVASHA Illya","UKR","307C",3.5,"73.5","5",229.5,"3",40.95,7,"RUIZ PEDREGUERA Rolando","CUB","Male"
3," men's 3m springboard","semifinal b",2018,"World_Series_Kazan","J4",1,"XIE Siyi","CHN","207C",3.6,"91.8","1",250.8,"1",0,8.5,"RUIZ PEDREGUERA Rolando","CUB","Male"
3," men's 3m springboard","semifinal b",2018,"World_Series_Kazan","J4",4,"GAGNE Philippe","CAN","5154B",3.4,"71.4","3",204.15,"2",46.65,7.5,"RUIZ PEDREGUERA Rolando","CUB","Male"
3," men's 3m springboard","semifinal b",2018,"World_Series_Kazan","J4",3,"KUZNETSOV Evgenii","RUS","5154B",3.4,"76.5","2",201.85,"3",48.95,7.5,"RUIZ PEDREGUERA Rolando","CUB","Male"
3," men's 3m springboard","semifinal b",2018,"World_Series_Kazan","J4",2,"GOODFELLOW Daniel","GBR","307C",3.5,"45.5","4",200.2,"4",50.6,4,"RUIZ PEDREGUERA Rolando","CUB","Male"
3," men's 3m springboard","semifinal b",2018,"World_Series_Kazan","J5",1,"XIE Siyi","CHN","207C",3.6,"91.8","1",250.8,"1",0,8.5,"HASSAN Mohamed","EGY","Male"
3," men's 3m springboard","semifinal b",2018,"World_Series_Kazan","J5",4,"GAGNE Philippe","CAN","5154B",3.4,"71.4","3",204.15,"2",46.65,7,"HASSAN Mohamed","EGY","Male"
3," men's 3m springboard","semifinal b",2018,"World_Series_Kazan","J5",3,"KUZNETSOV Evgenii","RUS","5154B",3.4,"76.5","2",201.85,"3",48.95,7.5,"HASSAN Mohamed","EGY","Male"
3," men's 3m springboard","semifinal b",2018,"World_Series_Kazan","J5",2,"GOODFELLOW Daniel","GBR","307C",3.5,"45.5","4",200.2,"4",50.6,4.5,"HASSAN Mohamed","EGY","Male"
3," men's 3m springboard","semifinal b",2018,"World_Series_Kazan","J6",2,"GOODFELLOW Daniel","GBR","307C",3.5,"45.5","4",200.2,"4",50.6,4,"ROCHA CHAVEZ Sergio","MEX","Male"
3," men's 3m springboard","semifinal b",2018,"World_Series_Kazan","J6",4,"GAGNE Philippe","CAN","5154B",3.4,"71.4","3",204.15,"2",46.65,7,"ROCHA CHAVEZ Sergio","MEX","Male"
3," men's 3m springboard","semifinal b",2018,"World_Series_Kazan","J6",3,"KUZNETSOV Evgenii","RUS","5154B",3.4,"76.5","2",201.85,"3",48.95,7.5,"ROCHA CHAVEZ Sergio","MEX","Male"
3," men's 3m springboard","semifinal b",2018,"World_Series_Kazan","J6",1,"XIE Siyi","CHN","207C",3.6,"91.8","1",250.8,"1",0,8.5,"ROCHA CHAVEZ Sergio","MEX","Male"
3," men's 3m springboard","semifinal b",2018,"World_Series_Kazan","J7",1,"XIE Siyi","CHN","207C",3.6,"91.8","1",250.8,"1",0,8.5,"GOLOVAN Anatoliy","UKR","Male"
3," men's 3m springboard","semifinal b",2018,"World_Series_Kazan","J7",3,"KUZNETSOV Evgenii","RUS","5154B",3.4,"76.5","2",201.85,"3",48.95,7.5,"GOLOVAN Anatoliy","UKR","Male"
3," men's 3m springboard","semifinal b",2018,"World_Series_Kazan","J7",2,"GOODFELLOW Daniel","GBR","307C",3.5,"45.5","4",200.2,"4",50.6,4.5,"GOLOVAN Anatoliy","UKR","Male"
3," men's 3m springboard","semifinal b",2018,"World_Series_Kazan","J7",4,"GAGNE Philippe","CAN","5154B",3.4,"71.4","3",204.15,"2",46.65,7,"GOLOVAN Anatoliy","UKR","Male"
3," men's 3m springboard","semifinal b",2018,"World_Series_Montreal","J1",5,"HIXON Mike","USA","5337D",3.5,"61.25","5",190.55,"5",45.35,6,"LEE William","SGP","Male"
3," men's 3m springboard","semifinal b",2018,"World_Series_Montreal","J1",2,"ZAKHAROV Ilia","RUS","307C",3.5,"89.25","1",219.45,"4",16.45,8.5,"LEE William","SGP","Male"
3," men's 3m springboard","semifinal b",2018,"World_Series_Montreal","J1",1,"CAO Yuan","CHN","307C",3.5,"87.50","2",235.75,"2",0.15,9,"LEE William","SGP","Male"
3," men's 3m springboard","semifinal b",2018,"World_Series_Montreal","J1",3,"KUZNETSOV Evgenii","RUS","5154B",3.4,"81.60","3",235.9,"1",0,8,"LEE William","SGP","Male"
3," men's 3m springboard","semifinal b",2018,"World_Series_Montreal","J1",4,"KOLODIY Oleg","UKR","5353B",3.3,"72.60","4",226.2,"3",9.7,7,"LEE William","SGP","Male"
3," men's 3m springboard","semifinal b",2018,"World_Series_Montreal","J3",3,"KUZNETSOV Evgenii","RUS","5154B",3.4,"81.60","3",235.9,"1",0,8,"SZEKFFY Nora","HUN","Female"
3," men's 3m springboard","semifinal b",2018,"World_Series_Montreal","J3",1,"CAO Yuan","CHN","307C",3.5,"87.50","2",235.75,"2",0.15,8.5,"SZEKFFY Nora","HUN","Female"
3," men's 3m springboard","semifinal b",2018,"World_Series_Montreal","J3",4,"KOLODIY Oleg","UKR","5353B",3.3,"72.60","4",226.2,"3",9.7,7.5,"SZEKFFY Nora","HUN","Female"
3," men's 3m springboard","semifinal b",2018,"World_Series_Montreal","J3",2,"ZAKHAROV Ilia","RUS","307C",3.5,"89.25","1",219.45,"4",16.45,8.5,"SZEKFFY Nora","HUN","Female"
3," men's 3m springboard","semifinal b",2018,"World_Series_Montreal","J3",5,"HIXON Mike","USA","5337D",3.5,"61.25","5",190.55,"5",45.35,6.5,"SZEKFFY Nora","HUN","Female"
3," men's 3m springboard","semifinal b",2018,"World_Series_Montreal","J5",5,"HIXON Mike","USA","5337D",3.5,"61.25","5",190.55,"5",45.35,5.5,"AHLERING Julie","USA","Female"
3," men's 3m springboard","semifinal b",2018,"World_Series_Montreal","J5",2,"ZAKHAROV Ilia","RUS","307C",3.5,"89.25","1",219.45,"4",16.45,8,"AHLERING Julie","USA","Female"
3," men's 3m springboard","semifinal b",2018,"World_Series_Montreal","J5",4,"KOLODIY Oleg","UKR","5353B",3.3,"72.60","4",226.2,"3",9.7,7.5,"AHLERING Julie","USA","Female"
3," men's 3m springboard","semifinal b",2018,"World_Series_Montreal","J5",1,"CAO Yuan","CHN","307C",3.5,"87.50","2",235.75,"2",0.15,7.5,"AHLERING Julie","USA","Female"
3," men's 3m springboard","semifinal b",2018,"World_Series_Montreal","J5",3,"KUZNETSOV Evgenii","RUS","5154B",3.4,"81.60","3",235.9,"1",0,8,"AHLERING Julie","USA","Female"
3," men's 3m springboard","semifinal b",2018,"World_Series_Montreal","J7",1,"CAO Yuan","CHN","307C",3.5,"87.50","2",235.75,"2",0.15,8,"AXTELIUS Peter","SWE","Male"
3," men's 3m springboard","semifinal b",2018,"World_Series_Montreal","J7",3,"KUZNETSOV Evgenii","RUS","5154B",3.4,"81.60","3",235.9,"1",0,8,"AXTELIUS Peter","SWE","Male"
3," men's 3m springboard","semifinal b",2018,"World_Series_Montreal","J7",5,"HIXON Mike","USA","5337D",3.5,"61.25","5",190.55,"5",45.35,5.5,"AXTELIUS Peter","SWE","Male"
3," men's 3m springboard","semifinal b",2018,"World_Series_Montreal","J7",2,"ZAKHAROV Ilia","RUS","307C",3.5,"89.25","1",219.45,"4",16.45,8,"AXTELIUS Peter","SWE","Male"
3," men's 3m springboard","semifinal b",2018,"World_Series_Montreal","J7",4,"KOLODIY Oleg","UKR","5353B",3.3,"72.60","4",226.2,"3",9.7,6.5,"AXTELIUS Peter","SWE","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_Beijing","J2",5,"KUZNETSOV Evgenii","RUS","5154B",3.4,"57.8","5",193.85,"4",53.4,5.5,"WRIGHT Lisa","NZL","Female"
3," men's 3m springboard","semifinal b",2019,"World_Series_Beijing","J2",6,"GAGNE Philippe","CAN","307C",3.5,"47.25","6",184.5,"6",62.75,4.5,"WRIGHT Lisa","NZL","Female"
3," men's 3m springboard","semifinal b",2019,"World_Series_Beijing","J2",1,"XIE Siyi","CHN","207C",3.6,"86.4","1",247.25,"1",0,8,"WRIGHT Lisa","NZL","Female"
3," men's 3m springboard","semifinal b",2019,"World_Series_Beijing","J2",3,"HAUSDING Patrick","GER","307C",3.5,"73.5","4",190.75,"5",56.5,7.5,"WRIGHT Lisa","NZL","Female"
3," men's 3m springboard","semifinal b",2019,"World_Series_Beijing","J2",2,"LAUGHER Jack","GBR","407C",3.4,"76.5","2",221.1,"2",26.15,7.5,"WRIGHT Lisa","NZL","Female"
3," men's 3m springboard","semifinal b",2019,"World_Series_Beijing","J2",4,"SAKAI Sho","JPN","5154B",3.4,"74.8","3",209.8,"3",37.45,7.5,"WRIGHT Lisa","NZL","Female"
3," men's 3m springboard","semifinal b",2019,"World_Series_Beijing","J4",6,"GAGNE Philippe","CAN","307C",3.5,"47.25","6",184.5,"6",62.75,4,"van der VOORT Ronald","NED","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_Beijing","J4",5,"KUZNETSOV Evgenii","RUS","5154B",3.4,"57.8","5",193.85,"4",53.4,5,"van der VOORT Ronald","NED","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_Beijing","J4",1,"XIE Siyi","CHN","207C",3.6,"86.4","1",247.25,"1",0,8,"van der VOORT Ronald","NED","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_Beijing","J4",3,"HAUSDING Patrick","GER","307C",3.5,"73.5","4",190.75,"5",56.5,6.5,"van der VOORT Ronald","NED","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_Beijing","J4",2,"LAUGHER Jack","GBR","407C",3.4,"76.5","2",221.1,"2",26.15,7.5,"van der VOORT Ronald","NED","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_Beijing","J4",4,"SAKAI Sho","JPN","5154B",3.4,"74.8","3",209.8,"3",37.45,7.5,"van der VOORT Ronald","NED","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_Beijing","J6",2,"LAUGHER Jack","GBR","407C",3.4,"76.5","2",221.1,"2",26.15,7.5,"AVASILOAE Florin","ROU","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_Beijing","J6",5,"KUZNETSOV Evgenii","RUS","5154B",3.4,"57.8","5",193.85,"4",53.4,5.5,"AVASILOAE Florin","ROU","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_Beijing","J6",1,"XIE Siyi","CHN","207C",3.6,"86.4","1",247.25,"1",0,8,"AVASILOAE Florin","ROU","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_Beijing","J6",4,"SAKAI Sho","JPN","5154B",3.4,"74.8","3",209.8,"3",37.45,7.5,"AVASILOAE Florin","ROU","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_Beijing","J6",6,"GAGNE Philippe","CAN","307C",3.5,"47.25","6",184.5,"6",62.75,4,"AVASILOAE Florin","ROU","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_Beijing","J6",3,"HAUSDING Patrick","GER","307C",3.5,"73.5","4",190.75,"5",56.5,7,"AVASILOAE Florin","ROU","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_Beijing","J7",4,"SAKAI Sho","JPN","5154B",3.4,"74.8","3",209.8,"3",37.45,7,"RAO Lang","CHN","Female"
3," men's 3m springboard","semifinal b",2019,"World_Series_Beijing","J7",6,"GAGNE Philippe","CAN","307C",3.5,"47.25","6",184.5,"6",62.75,4.5,"RAO Lang","CHN","Female"
3," men's 3m springboard","semifinal b",2019,"World_Series_Beijing","J7",3,"HAUSDING Patrick","GER","307C",3.5,"73.5","4",190.75,"5",56.5,7,"RAO Lang","CHN","Female"
3," men's 3m springboard","semifinal b",2019,"World_Series_Beijing","J7",2,"LAUGHER Jack","GBR","407C",3.4,"76.5","2",221.1,"2",26.15,7.5,"RAO Lang","CHN","Female"
3," men's 3m springboard","semifinal b",2019,"World_Series_Beijing","J7",1,"XIE Siyi","CHN","207C",3.6,"86.4","1",247.25,"1",0,7.5,"RAO Lang","CHN","Female"
3," men's 3m springboard","semifinal b",2019,"World_Series_Beijing","J7",5,"KUZNETSOV Evgenii","RUS","5154B",3.4,"57.8","5",193.85,"4",53.4,6,"RAO Lang","CHN","Female"
3," men's 3m springboard","semifinal b",2019,"World_Series_London","J6",2,"WANG Zongyuan","CHN","307C",3.5,"84","2",242.5,"2",16.65,8,"AHLERING Julie","USA","Female"
3," men's 3m springboard","semifinal b",2019,"World_Series_London","J6",1,"LAUGHER Jack","GBR","407C",3.4,"86.7","1",259.15,"1",0,8.5,"AHLERING Julie","USA","Female"
3," men's 3m springboard","semifinal b",2019,"World_Series_London","J6",5,"CASTILLO HUERTA Yahel Ernesto","MEX","107B",3.1,"74.4","4",229.1,"4",30.05,8,"AHLERING Julie","USA","Female"
3," men's 3m springboard","semifinal b",2019,"World_Series_London","J6",4,"GAGNE Philippe","CAN","307C",3.5,"73.5","5",228,"5",31.15,7,"AHLERING Julie","USA","Female"
3," men's 3m springboard","semifinal b",2019,"World_Series_London","J6",3,"KUZNETSOV Evgenii","RUS","5154B",3.4,"81.6","3",231.25,"3",27.9,8,"AHLERING Julie","USA","Female"
3," men's 3m springboard","semifinal b",2019,"World_Series_London","J7",1,"LAUGHER Jack","GBR","407C",3.4,"86.7","1",259.15,"1",0,8.5,"LEE William","SGP","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_London","J7",5,"CASTILLO HUERTA Yahel Ernesto","MEX","107B",3.1,"74.4","4",229.1,"4",30.05,8,"LEE William","SGP","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_London","J7",2,"WANG Zongyuan","CHN","307C",3.5,"84","2",242.5,"2",16.65,7,"LEE William","SGP","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_London","J7",4,"GAGNE Philippe","CAN","307C",3.5,"73.5","5",228,"5",31.15,7.5,"LEE William","SGP","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_London","J7",3,"KUZNETSOV Evgenii","RUS","5154B",3.4,"81.6","3",231.25,"3",27.9,8,"LEE William","SGP","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_Montreal","J3",1,"CAO Yuan","CHN","307C",3.5,"73.50","=3",237.4,"2",5,7,"RUIZ PEDREGUERA Rolando","CUB","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_Montreal","J3",3,"LAUGHER Jack","GBR","407C",3.4,"78.20","2",228.2,"3",14.2,8,"RUIZ PEDREGUERA Rolando","CUB","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_Montreal","J3",5,"IMBEAU-DULAC Francois","CAN","307C",3.5,"52.50","6",174.9,"6",67.5,5.5,"RUIZ PEDREGUERA Rolando","CUB","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_Montreal","J3",6,"DINGLEY Oliver","IRL","307C",3.5,"54.25","5",178.85,"5",63.55,5.5,"RUIZ PEDREGUERA Rolando","CUB","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_Montreal","J3",2,"KUZNETSOV Evgenii","RUS","5154B",3.4,"79.90","1",242.4,"1",0,8,"RUIZ PEDREGUERA Rolando","CUB","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_Montreal","J3",4,"HAUSDING Patrick","GER","5337D",3.5,"73.50","=3",220.5,"4",21.9,7,"RUIZ PEDREGUERA Rolando","CUB","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_Montreal","J5",4,"HAUSDING Patrick","GER","5337D",3.5,"73.50","=3",220.5,"4",21.9,7.5,"TOULOUDIS Nikolaos","GRE","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_Montreal","J5",2,"KUZNETSOV Evgenii","RUS","5154B",3.4,"79.90","1",242.4,"1",0,8,"TOULOUDIS Nikolaos","GRE","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_Montreal","J5",1,"CAO Yuan","CHN","307C",3.5,"73.50","=3",237.4,"2",5,7,"TOULOUDIS Nikolaos","GRE","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_Montreal","J5",5,"IMBEAU-DULAC Francois","CAN","307C",3.5,"52.50","6",174.9,"6",67.5,5,"TOULOUDIS Nikolaos","GRE","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_Montreal","J5",6,"DINGLEY Oliver","IRL","307C",3.5,"54.25","5",178.85,"5",63.55,5,"TOULOUDIS Nikolaos","GRE","Male"
3," men's 3m springboard","semifinal b",2019,"World_Series_Montreal","J5",3,"LAUGHER Jack","GBR","407C",3.4,"78.20","2",228.2,"3",14.2,8,"TOULOUDIS Nikolaos","GRE","Male"
